,NU_ANO,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3849,2019,M,2,4,1,2,2,1.0,2509396.0,Maturéia,PB,467.4,353.5,504.6,465.4,0.0
3850,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,392.1,521.2,575.0,436.2,600.0
3851,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,402.8,438.4,518.6,388.9,480.0
3852,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,555.9,513.0,586.2,524.6,860.0
3853,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,402.6,396.0,482.8,438.7,560.0
3854,2019,F,1,3,1,2,2,1.0,2504603.0,Conde,PB,391.8,453.5,563.1,483.3,760.0
3855,2019,F,1,1,1,2,2,1.0,2505105.0,Cuité,PB,477.7,512.5,559.0,418.6,580.0
3856,2019,F,1,1,1,2,2,1.0,2507408.0,Jericó,PB,428.1,530.2,539.8,431.1,640.0
3857,2019,M,1,4,1,2,2,1.0,2516201.0,Sousa,PB,530.9,554.3,576.9,454.0,620.0
3858,2019,F,1,3,1,2,2,1.0,2516003.0,Solânea,PB,530.5,562.3,541.5,513.7,720.0
3859,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,429.6,430.7,461.4,427.2,480.0
3860,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,451.9,559.0,574.3,536.7,660.0
3861,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,527.4,565.6,582.2,646.8,920.0
3862,2019,F,1,3,1,2,2,1.0,2500700.0,São João do Rio do Peixe,PB,390.9,449.5,500.8,390.9,560.0
3863,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,489.7,519.1,519.2,496.7,600.0
3864,2019,M,1,2,1,2,2,1.0,2516201.0,Sousa,PB,499.8,508.5,496.0,462.3,640.0
3865,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,424.6,373.5,327.9,380.8,360.0
3866,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,599.5,613.7,603.5,573.4,740.0
3867,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,439.7,483.3,513.0,450.4,520.0
3868,2019,M,1,2,1,2,2,1.0,2506905.0,Itabaiana,PB,450.1,515.1,372.7,418.9,620.0
3869,2019,F,1,3,1,2,2,1.0,2501203.0,Areial,PB,484.3,608.6,600.6,505.1,720.0
3870,2019,F,1,1,1,2,2,1.0,2512101.0,Pombal,PB,395.4,507.0,487.2,405.5,260.0
3871,2019,F,3,3,1,2,2,1.0,2507507.0,João Pessoa,PB,563.5,617.1,630.6,523.6,720.0
3872,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,454.3,570.7,554.3,615.5,700.0
3873,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,511.4,507.3,547.2,457.8,360.0
3874,2019,M,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,340.9,478.1,361.3,458.1,240.0
3875,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,493.1,415.4,474.6,417.0,880.0
3876,2019,F,1,1,1,2,2,1.0,2516201.0,Sousa,PB,491.7,483.4,504.7,424.3,640.0
3877,2019,F,1,3,1,2,2,1.0,2507705.0,Juazeirinho,PB,475.0,544.1,533.8,563.2,700.0
3878,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,542.1,580.0,540.7,498.4,820.0
3879,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,470.6,497.7,451.5,388.9,400.0
3880,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,510.9,485.6,464.9,636.4,840.0
3881,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,496.2,563.6,545.9,534.4,760.0
3882,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,471.8,471.9,492.3,425.3,680.0
3883,2019,F,1,1,1,2,2,1.0,2513158.0,Santa Cecília,PB,452.9,487.2,555.4,576.4,620.0
3884,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,484.7,400.3,563.7,492.0,740.0
3885,2019,F,1,4,1,2,2,1.0,2501500.0,Bananeiras,PB,427.2,443.0,472.9,525.2,580.0
3886,2019,M,1,4,1,2,2,1.0,2504009.0,Campina Grande,PB,402.5,532.4,427.2,536.5,660.0
3887,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,551.2,611.6,588.4,472.2,780.0
3888,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,432.9,547.7,532.6,586.0,640.0
3889,2019,F,1,3,1,2,2,1.0,2505105.0,Cuité,PB,405.0,453.6,486.4,503.3,700.0
3890,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,438.8,536.4,558.7,539.0,660.0
3891,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,417.5,530.6,541.9,521.6,600.0
3892,2019,F,1,1,1,2,2,1.0,2508307.0,Lagoa Seca,PB,412.5,443.2,392.5,421.5,0.0
3893,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,535.5,590.1,552.0,685.4,920.0
3894,2019,F,1,1,1,2,2,1.0,2507002.0,Itaporanga,PB,573.2,544.1,565.8,612.4,900.0
3895,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,550.5,555.2,538.4,506.4,620.0
3896,2019,F,1,3,1,2,2,1.0,2507408.0,Jericó,PB,514.6,607.4,582.3,535.2,660.0
3897,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,557.5,573.3,589.9,512.5,600.0
3898,2019,F,1,3,1,2,2,1.0,2509701.0,Monteiro,PB,495.9,567.0,557.4,487.4,780.0
3899,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,417.5,414.2,470.4,386.4,360.0
3900,2019,M,1,2,1,2,2,1.0,2503704.0,Cajazeiras,PB,621.2,645.7,586.0,798.6,800.0
3901,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,472.4,620.3,553.7,519.3,860.0
3902,2019,F,0,1,1,2,2,1.0,2507507.0,João Pessoa,PB,397.8,513.2,521.3,499.5,480.0
3903,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,609.5,558.0,532.3,574.5,780.0
3904,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,428.2,439.8,443.9,400.3,360.0
3905,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,476.6,584.3,577.4,530.0,800.0
3906,2019,F,1,0,1,2,2,1.0,2507507.0,João Pessoa,PB,571.8,659.0,627.3,725.7,820.0
3907,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,457.7,471.6,499.5,450.4,440.0
3908,2019,M,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,471.7,454.0,489.9,559.6,540.0
3909,2019,M,1,3,1,2,2,1.0,2504801.0,Coremas,PB,565.9,596.7,605.4,783.0,940.0
3910,2019,F,1,3,1,2,2,1.0,2512002.0,Pocinhos,PB,533.8,489.8,515.4,416.8,700.0
3911,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,408.2,495.9,495.2,394.7,580.0
3912,2019,M,1,2,1,2,2,1.0,2513703.0,Santa Rita,PB,391.2,407.1,504.2,434.1,460.0
3913,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,507.7,605.3,550.6,587.6,600.0
3914,2019,F,1,3,1,2,2,1.0,2516201.0,Sousa,PB,538.1,512.7,548.5,562.9,780.0
3915,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,551.3,551.2,563.8,529.1,680.0
3916,2019,F,1,2,1,2,2,1.0,2501104.0,Areia,PB,579.4,612.7,612.8,672.6,840.0
3917,2019,F,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,573.2,587.7,568.0,651.4,660.0
3918,2019,F,1,3,1,2,2,1.0,2506806.0,Ingá,PB,404.1,423.2,501.1,469.9,580.0
3919,2019,F,1,1,1,2,2,1.0,2501807.0,Bayeux,PB,545.1,578.4,579.4,456.5,780.0
3920,2019,M,1,3,1,2,2,1.0,2509701.0,Monteiro,PB,554.4,563.3,552.3,531.6,720.0
3921,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,575.1,568.3,610.0,605.1,900.0
3922,2019,F,1,3,1,2,2,1.0,2511400.0,Picuí,PB,407.3,424.1,539.4,532.8,840.0
3923,2019,F,1,3,1,2,2,1.0,2504405.0,Conceição,PB,434.2,551.4,496.3,488.4,620.0
3924,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,376.8,366.6,471.3,488.6,440.0
3925,2019,F,1,1,1,2,2,1.0,2513406.0,Santa Luzia,PB,488.3,530.0,498.9,428.9,500.0
3926,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,464.9,577.9,577.5,598.9,780.0
3927,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,516.1,483.2,540.0,645.9,880.0
3928,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,456.1,586.4,543.3,493.9,560.0
3929,2019,F,1,2,1,2,2,1.0,2512309.0,Princesa Isabel,PB,516.7,539.2,548.9,411.9,640.0
3930,2019,F,1,3,1,2,2,1.0,2505600.0,Diamante,PB,425.8,459.4,457.6,456.5,520.0
3931,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,448.1,502.4,516.1,497.7,560.0
3932,2019,F,1,1,1,2,2,1.0,2516201.0,Sousa,PB,415.1,537.6,556.2,530.0,820.0
3933,2019,M,1,3,1,2,2,1.0,2513901.0,São Bento,PB,531.8,522.6,527.9,610.4,540.0
3934,2019,F,1,1,1,2,2,1.0,2501906.0,Belém,PB,391.2,336.3,324.6,415.8,600.0
3935,2019,F,1,3,1,2,2,1.0,2512507.0,Queimadas,PB,366.8,489.6,476.6,493.2,760.0
3936,2019,M,1,3,1,2,2,1.0,2503209.0,Cabedelo,PB,478.6,420.0,503.4,449.9,600.0
3937,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,546.3,610.9,579.0,690.9,760.0
3938,2019,F,1,3,1,2,2,1.0,2500304.0,Alagoa Grande,PB,559.0,615.9,575.0,648.4,920.0
3939,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,450.9,488.1,465.2,464.8,300.0
3940,2019,F,1,1,1,2,2,1.0,2501500.0,Bananeiras,PB,408.3,475.6,512.9,520.7,540.0
3941,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,505.7,505.3,514.0,515.4,620.0
3942,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,514.1,531.6,541.4,494.2,460.0
3943,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,605.4,557.8,588.6,674.5,600.0
3944,2019,F,1,3,1,2,2,1.0,2501807.0,Bayeux,PB,404.0,472.9,525.3,423.4,480.0
3945,2019,F,1,3,1,2,2,1.0,2505600.0,Diamante,PB,400.7,420.3,515.5,455.3,620.0
3946,2019,F,1,3,1,2,2,1.0,2512507.0,Queimadas,PB,428.6,518.6,475.9,429.5,520.0
3947,2019,M,1,3,1,2,2,1.0,2517001.0,Umbuzeiro,PB,395.2,564.3,477.5,623.0,620.0
3948,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,401.6,457.0,491.5,390.3,440.0
3949,2019,F,1,3,1,2,2,1.0,2500809.0,Araçagi,PB,437.3,434.0,495.9,591.2,760.0
3950,2019,F,1,3,1,2,2,1.0,2507309.0,Jacaraú,PB,381.5,383.1,483.5,401.3,500.0
3951,2019,M,0,3,1,2,2,1.0,2510303.0,Nova Palmeira,PB,361.2,462.0,469.3,409.7,620.0
3952,2019,M,1,3,1,2,2,1.0,2515708.0,Serra Grande,PB,380.9,478.9,516.9,524.1,600.0
3953,2019,F,1,1,1,2,2,1.0,2500700.0,São João do Rio do Peixe,PB,414.0,485.3,490.3,460.9,620.0
3954,2019,M,1,3,1,2,2,1.0,2508554.0,Logradouro,PB,575.3,564.0,547.7,674.3,760.0
3955,2019,M,1,3,1,2,2,1.0,2501500.0,Bananeiras,PB,466.7,498.8,565.2,616.7,820.0
3956,2019,F,1,3,1,2,2,1.0,2510303.0,Nova Palmeira,PB,382.5,415.4,496.8,436.6,620.0
3957,2019,M,1,2,1,2,2,1.0,2513703.0,Santa Rita,PB,349.8,510.0,393.5,382.1,540.0
3958,2019,M,1,2,1,2,2,1.0,2504009.0,Campina Grande,PB,443.4,515.1,503.4,490.0,560.0
3959,2019,F,1,4,1,2,2,1.0,2501500.0,Bananeiras,PB,594.7,575.7,539.6,602.9,800.0
3960,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,460.3,542.1,532.5,441.1,760.0
3961,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,460.5,615.1,567.6,530.2,800.0
3962,2019,M,1,3,1,2,2,1.0,2501104.0,Areia,PB,420.0,343.0,398.7,470.4,560.0
3963,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,407.8,458.0,436.0,496.2,0.0
3964,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,362.3,421.4,494.6,396.0,560.0
3965,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,498.8,545.4,552.5,447.3,800.0
3966,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,459.6,466.8,480.9,553.0,600.0
3967,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,527.5,565.5,585.7,477.3,740.0
3968,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,418.3,504.2,504.1,367.2,460.0
3969,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,468.8,523.3,543.4,632.7,520.0
3970,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,557.9,587.2,574.2,583.9,900.0
3971,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,384.7,475.9,541.5,472.5,640.0
3972,2019,F,1,3,1,2,2,1.0,2500809.0,Araçagi,PB,455.1,508.4,500.3,440.9,740.0
3973,2019,F,1,1,1,2,2,1.0,2516201.0,Sousa,PB,539.8,589.0,575.2,466.1,740.0
3974,2019,F,1,4,1,2,2,1.0,2504009.0,Campina Grande,PB,475.1,503.3,518.0,532.0,860.0
3975,2019,M,1,3,1,2,2,1.0,2515302.0,Sapé,PB,456.2,557.9,570.9,633.0,720.0
3976,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,500.4,521.7,507.7,398.3,640.0
3977,2019,F,1,5,1,2,2,1.0,2512903.0,Rio Tinto,PB,375.3,506.6,430.4,491.2,580.0
3978,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,513.4,592.3,571.1,542.1,680.0
3979,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,617.1,682.0,649.2,765.4,900.0
3980,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,542.4,505.0,532.1,592.3,620.0
3981,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,522.1,516.9,552.9,526.4,860.0
3982,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,563.1,546.0,553.2,522.4,580.0
3983,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,408.3,373.2,490.7,372.5,600.0
3984,2019,M,1,2,1,2,2,1.0,2512101.0,Pombal,PB,610.9,605.4,594.8,497.9,800.0
3985,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,526.3,577.5,597.8,503.0,900.0
3986,2019,F,1,3,1,2,2,1.0,2508000.0,Juru,PB,510.7,528.5,389.3,424.9,620.0
3987,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,440.5,552.1,511.4,559.9,620.0
3988,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,346.5,489.7,459.3,472.2,600.0
3989,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,546.3,552.4,538.8,576.8,820.0
3990,2019,F,1,1,1,2,2,1.0,2503704.0,Cajazeiras,PB,524.9,496.6,493.6,586.7,600.0
3991,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,513.0,583.5,593.8,457.2,860.0
3992,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,521.2,568.2,566.5,602.2,760.0
3993,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,421.0,439.1,366.2,520.5,600.0
3994,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,610.2,652.5,630.4,737.7,840.0
3995,2019,F,1,1,1,2,2,1.0,2502409.0,Bonito de Santa Fé,PB,545.7,578.4,522.4,610.1,880.0
3996,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,508.7,599.8,592.3,480.5,860.0
3997,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,471.0,463.1,520.8,464.6,640.0
3998,2019,F,1,3,1,2,2,1.0,2506806.0,Ingá,PB,348.4,396.5,462.4,429.2,580.0
3999,2019,F,0,1,1,2,2,1.0,2514453.0,São José dos Ramos,PB,423.6,410.7,496.1,445.3,520.0
4000,2019,F,1,3,1,2,2,1.0,2502607.0,Igaracy,PB,367.4,505.9,539.4,544.8,680.0
4001,2019,F,1,3,1,2,2,1.0,2512077.0,Poço de José de Moura,PB,461.4,506.8,525.8,429.0,560.0
4002,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,447.0,369.3,446.0,401.7,280.0
4003,2019,M,1,3,1,2,2,1.0,2515708.0,Serra Grande,PB,516.8,508.7,509.7,572.9,620.0
4004,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,379.1,495.9,417.9,395.2,500.0
4005,2019,F,1,0,1,2,2,1.0,2504009.0,Campina Grande,PB,393.7,429.3,486.0,373.6,340.0
4006,2019,F,1,1,1,2,2,1.0,2506004.0,Esperança,PB,584.2,591.8,594.3,548.4,760.0
4007,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,380.9,439.1,526.0,533.1,580.0
4008,2019,F,1,1,1,2,2,1.0,2504074.0,Caraúbas,PB,408.5,365.8,491.7,548.4,700.0
4009,2019,F,1,5,1,2,2,1.0,2508901.0,Mamanguape,PB,486.2,503.9,486.9,561.7,600.0
4010,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,390.9,530.0,366.6,566.3,720.0
4011,2019,M,0,3,1,2,2,1.0,2508554.0,Logradouro,PB,529.6,437.9,520.8,414.4,600.0
4012,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,494.5,586.1,589.5,537.9,820.0
4013,2019,F,0,4,1,2,2,1.0,2507507.0,João Pessoa,PB,385.3,458.6,523.6,443.4,480.0
4014,2019,M,1,5,1,2,2,1.0,2513703.0,Santa Rita,PB,563.3,603.0,609.6,740.4,960.0
4015,2019,F,1,3,1,2,2,1.0,2506400.0,Gurinhém,PB,492.7,350.9,341.8,403.1,520.0
4016,2019,F,1,1,1,2,2,1.0,2509701.0,Monteiro,PB,524.3,607.7,593.0,648.9,940.0
4017,2019,M,1,1,1,2,2,1.0,2508307.0,Lagoa Seca,PB,461.7,479.2,467.7,388.2,640.0
4018,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,494.4,543.2,565.0,390.2,600.0
4019,2019,M,1,3,1,2,2,1.0,2500536.0,Alcantil,PB,409.8,459.7,479.6,490.7,580.0
4020,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,425.2,425.1,484.3,388.9,580.0
4021,2019,F,1,3,1,2,2,1.0,2502409.0,Bonito de Santa Fé,PB,359.5,432.7,418.0,485.0,380.0
4022,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,440.8,426.0,503.9,427.4,460.0
4023,2019,M,1,5,1,2,2,1.0,2501401.0,Baía da Traição,PB,470.7,460.8,451.8,469.5,580.0
4024,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,540.0,587.0,575.2,575.5,660.0
4025,2019,M,1,1,1,2,2,1.0,2513703.0,Santa Rita,PB,424.1,554.3,527.2,428.2,620.0
4026,2019,F,1,1,1,2,2,1.0,2501351.0,Assunção,PB,508.0,550.6,524.6,556.6,660.0
4027,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,402.4,390.3,381.5,508.1,640.0
4028,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,428.2,407.0,364.9,372.2,640.0
4029,2019,F,1,2,1,2,2,1.0,2516201.0,Sousa,PB,397.2,481.5,562.3,406.4,560.0
4030,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,616.7,620.8,584.3,745.9,800.0
4031,2019,F,1,3,1,2,2,1.0,2513901.0,São Bento,PB,513.1,565.2,557.2,646.7,900.0
4032,2019,M,1,4,1,2,2,1.0,2510808.0,Patos,PB,357.5,480.9,414.6,471.8,540.0
4033,2019,M,1,3,1,2,2,1.0,2501534.0,Baraúna,PB,441.8,446.6,389.6,462.5,0.0
4034,2019,F,1,3,1,2,2,1.0,2507705.0,Juazeirinho,PB,378.5,488.7,482.1,393.7,420.0
4035,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,330.6,508.0,529.6,486.4,620.0
4036,2019,M,1,1,1,2,2,1.0,2501534.0,Baraúna,PB,537.1,589.0,557.4,578.5,760.0
4037,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,565.5,479.4,526.6,601.5,700.0
4038,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,598.8,602.2,540.1,775.5,980.0
4039,2019,M,1,3,1,2,2,1.0,2501500.0,Bananeiras,PB,520.2,383.4,500.4,639.5,720.0
4040,2019,M,1,3,1,2,2,1.0,2506301.0,Guarabira,PB,512.7,503.6,468.9,391.9,860.0
4041,2019,M,1,3,1,2,2,1.0,2515302.0,Sapé,PB,607.8,622.1,599.1,707.3,940.0
4042,2019,F,1,3,1,2,2,1.0,2501500.0,Bananeiras,PB,451.7,520.9,528.1,626.7,640.0
4043,2019,F,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,336.0,416.6,398.4,433.8,580.0
4044,2019,F,1,2,1,2,2,1.0,2512101.0,Pombal,PB,439.8,359.1,414.3,394.2,460.0
4045,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,557.7,568.4,589.2,530.4,740.0
4046,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,476.6,448.2,472.2,405.1,660.0
4047,2019,M,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,453.4,536.9,419.6,510.4,800.0
4048,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,512.2,542.6,528.8,598.0,600.0
4049,2019,M,2,2,1,2,2,1.0,2507507.0,João Pessoa,PB,373.9,459.7,498.9,501.8,460.0
4050,2019,F,1,1,1,2,2,1.0,2501500.0,Bananeiras,PB,426.7,398.3,545.9,471.0,580.0
4051,2019,M,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,586.2,606.7,579.9,624.9,580.0
4052,2019,F,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,380.5,477.0,512.7,428.2,620.0
4053,2019,F,1,3,1,2,2,1.0,2509701.0,Monteiro,PB,437.8,400.6,438.4,387.8,400.0
4054,2019,M,1,3,1,2,2,1.0,2503209.0,Cabedelo,PB,418.1,471.7,498.3,469.6,580.0
4055,2019,F,1,1,1,2,2,1.0,2512507.0,Queimadas,PB,370.0,417.2,426.0,381.8,520.0
4056,2019,F,1,3,1,2,2,1.0,2510808.0,Patos,PB,474.3,583.7,584.7,525.7,720.0
4057,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,376.9,408.3,474.2,372.7,760.0
4058,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,349.4,473.6,491.3,509.5,520.0
4059,2019,F,1,1,1,2,2,1.0,2504009.0,Campina Grande,PB,514.5,457.4,531.9,574.7,540.0
4060,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,401.0,458.8,481.5,456.2,660.0
4061,2019,M,1,1,1,2,2,1.0,2511400.0,Picuí,PB,575.5,578.3,535.7,471.8,640.0
4062,2019,F,1,2,1,2,2,1.0,2508554.0,Logradouro,PB,428.0,470.8,507.0,578.6,540.0
4063,2019,F,1,3,1,2,2,1.0,2504009.0,Campina Grande,PB,466.4,549.1,526.3,442.6,680.0
4064,2019,M,1,3,1,2,2,1.0,2501203.0,Areial,PB,497.4,572.8,501.3,577.6,780.0
4065,2019,F,1,5,1,2,2,1.0,2507507.0,João Pessoa,PB,401.5,438.9,491.1,527.9,540.0
4066,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,391.1,399.3,474.2,412.8,680.0
4067,2019,F,1,1,1,2,2,1.0,2511400.0,Picuí,PB,482.0,528.1,496.4,380.0,940.0
4068,2019,F,1,3,1,2,2,1.0,2516508.0,Taperoá,PB,461.3,503.6,459.9,442.4,360.0
4069,2019,M,1,2,1,2,2,1.0,2512903.0,Rio Tinto,PB,394.2,452.8,442.0,605.9,580.0
4070,2019,F,0,3,1,2,2,1.0,2516201.0,Sousa,PB,434.9,467.8,537.6,486.3,640.0
4071,2019,M,0,3,1,2,2,1.0,2516201.0,Sousa,PB,536.0,530.3,555.9,557.4,840.0
4072,2019,F,1,3,1,2,2,1.0,2503704.0,Cajazeiras,PB,475.3,436.3,396.4,433.0,620.0
4073,2019,M,1,2,1,2,2,1.0,2507507.0,João Pessoa,PB,444.4,408.1,562.6,522.9,700.0
4074,2019,F,1,4,1,2,2,1.0,2501203.0,Areial,PB,397.5,399.0,470.1,474.8,760.0
4075,2019,M,1,1,1,2,2,1.0,2507507.0,João Pessoa,PB,602.4,678.1,561.8,570.5,860.0
4076,2019,M,1,3,1,2,2,1.0,2516201.0,Sousa,PB,444.8,513.9,517.8,530.3,680.0
4077,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,526.4,563.4,549.5,562.4,840.0
4078,2019,F,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,546.0,565.1,555.8,572.4,760.0
4079,2019,F,1,3,1,2,2,1.0,2514909.0,São Mamede,PB,531.0,570.9,512.7,464.6,640.0
4080,2019,F,1,1,1,2,2,1.0,2513703.0,Santa Rita,PB,344.0,483.7,510.9,422.9,460.0
4081,2019,F,1,3,1,2,2,1.0,2513703.0,Santa Rita,PB,477.5,513.7,503.6,433.7,620.0
4082,2019,F,1,1,1,2,2,1.0,2512705.0,Remígio,PB,440.4,572.3,553.5,512.8,680.0
4083,2019,M,1,3,1,2,2,1.0,2512705.0,Remígio,PB,524.9,496.1,521.1,517.3,680.0
4084,2019,F,1,3,1,2,2,1.0,2506004.0,Esperança,PB,492.4,549.9,551.8,504.5,760.0
4085,2019,F,1,0,1,2,2,1.0,2504009.0,Campina Grande,PB,492.1,532.0,560.2,584.8,500.0
4086,2019,M,1,3,1,2,2,1.0,2503209.0,Cabedelo,PB,357.7,480.7,596.2,569.0,680.0
4087,2019,M,1,3,1,2,2,1.0,2507507.0,João Pessoa,PB,398.4,527.7,476.7,589.7,480.0
